Cycle#,Sensor_11,Sensor_9,Sensor_12,Sensor_4,RUL
10,-0.30390843090969855,-0.28814606930714176,1.0121952934305565,0.5384455694474637,164
11,-0.6783267828605211,-0.1228556479112789,0.8494912646536327,-0.17263499325727383,163
12,0.18283542662637345,-0.19802882586114162,0.38849651645247696,-0.217077528426331,162
13,-0.9404196292260942,-0.3827918174487689,1.1613406531427495,-0.37818171841413156,161
14,-0.603443112470346,-0.14006396575527102,0.40205518551720776,-0.1948562608418024,160
15,-0.11669925493430057,-0.5521578930708361,0.5240832070997851,-0.7437215701795394,159
16,0.22027726182144772,-0.4978158367215,0.40205518551720776,-0.22818816221858262,158
17,0.48237010818702086,-0.2559936859670946,-0.37078895117321886,-0.04597376802550391,157
18,-0.6783267828605211,-0.4045286399885527,-0.3301129439790264,0.036244922037234124,156
19,-0.865535958835919,-0.4104156960930243,0.25290982580501475,-0.12152607781289096,155
20,-0.45367577169002227,-0.6449922393341959,1.039312631560018,-1.2936979428965016,154
21,-0.22902476051955,-0.204368732435283,-0.08605690081356364,0.11179723182462117,153
22,-0.3413502661047728,-0.3515451350479789,0.11732313515755258,0.23734739367716592,152
23,-0.45367577169002227,-0.4978158367215,0.09020579702809096,-0.811496436312325,151
24,-0.3413502661047728,-0.387773172614148,0.06308845889862935,-0.44706764792614234,150
25,-0.30390843090969855,-0.41811415407584557,0.6867872358767089,-0.32596173959049823,149
26,-0.30390843090969855,0.14704323195688698,-0.140291577072641,-0.08930523981531063,148
27,0.10795175623619829,-0.27139060193273706,0.4427311927114002,0.02957854176188313,147
28,-0.5660012772752717,-0.5200055097307889,0.11732313515755258,-0.09708268346991206,146
29,-0.7532104532506697,-0.19304747069584485,-0.18096758426683343,-1.1237052458748997,145
30,-0.07925741973919968,-0.400000135292761,0.90372594091271,0.11846361209997217,144
31,0.03306808584602314,-0.3080714899684936,1.2155753294016727,0.20290442892116053,143
32,-0.2664665957146243,-0.3112414432555231,0.035971120769167746,-0.24596517628621054,142
33,0.22027726182144772,-0.372829107118093,0.5376418761645159,-0.9403797883025705,141
34,0.14539359143127256,-0.3465637798825998,-0.07249823174883284,0.06735469665556403,140
35,-0.90297779403102,-0.26414499441950323,0.2935858329992072,0.02513428824498247,139
36,0.07050992104112402,-0.2754662561589414,0.6325525596177856,0.6595514777831077,138
37,-0.37879210129987373,-0.4095099951538495,0.8766086027830943,-0.7837198518316707,137
38,-0.07925741973919968,-0.17266919956482324,0.6596698977472472,0.10846404168694566,136
39,-0.041815584544125414,-0.27410770475017915,-0.24876092959048746,-0.5492854788149586,135
40,-0.4911176068851231,-0.439850976615547,0.2935858329992072,-0.5081761337836023,134
41,-0.5660012772752717,-0.1228556479112789,0.1986751495459374,0.012912591073480386,133
42,-0.19158292532444912,-0.5381195285138735,0.157999142351745,-0.021530373682525007,132
43,-0.3413502661047728,-0.5394780799226356,0.605435221488324,-0.5726178097787123,131
44,-0.6408849476654468,-0.19395317163501966,0.37493784738774616,-0.6992790350104823,130
45,-0.4911176068851231,-0.1368940124682415,0.008853782639551994,-0.4104025564116866,129
46,-0.041815584544125414,-0.2994673310465799,0.035971120769167746,-0.43484595075466553,128
47,-0.22902476051955,-0.16089508735579766,0.21223381861082236,-0.292629838213718,127
48,0.10795175623619829,0.027943558458033927,0.9986366243658257,-0.6070607745347177,126
49,-0.6408849476654468,-0.3615078453786548,0.13088180422228338,-0.8437172743099054,125
50,0.257719097016522,-0.24240817187980176,0.25290982580501475,-0.17152392987804868,124
51,-0.7157686180555954,-0.34203527518680804,0.6189938905530548,-0.20152264111717866,123
52,-0.004373749349051137,-0.20074592867866609,0.5647592142941316,-0.8048300560369741,122
53,-0.15414109012937485,-0.204368732435283,0.6189938905530548,-0.03375207085400183,121
54,-0.603443112470346,-0.051305273718033104,0.42917252364666936,-0.5826173801917388,120
55,-1.0153032996162428,-0.27501340568935395,0.4834071999055926,-0.4037361761363356,119
56,0.10795175623619829,-0.14640387232933003,-0.18096758426683343,0.3740081893219876,118
57,-0.3413502661047728,-0.013718684743101752,0.7139045740063246,-0.3604047043465036,117
58,0.18283542662637345,0.11217374579939773,0.25290982580501475,-0.17930137353265008,116
59,-1.0153032996162428,-0.08074055424063818,0.13088180422228338,-0.8914929996166128,115
60,-0.2664665957146243,-0.2795419103851457,0.42917252364666936,0.9595385901741803,114
61,-0.5285594420801975,-0.39411307918820704,-0.08605690081356364,0.0829095839647416,113
62,0.18283542662637345,-0.5901973325153548,-0.004704886425178812,-0.20152264111717866,112
63,-0.22902476051955,-0.34022387330854076,-0.4792583036912194,0.4506715624885998,111
64,-0.22902476051955,0.008923838735774544,-0.45214096556160366,-0.30596259876442,110
65,0.5198119433820951,-0.21976564840092547,0.035971120769167746,-0.20818902139252965,109
66,-0.19158292532444912,-0.005114525821188068,-0.5470516490148735,-0.09486055671146172,108
67,0.07050992104112402,-0.2306340596707762,-0.18096758426683343,0.1629061472690293,107
68,0.07050992104112402,-0.4774375655904784,0.26646849486974555,-0.3370723733827499,106
69,-0.19158292532444912,-0.10610018053695658,0.07664712796336016,-0.28040814104221595,105
70,0.4074864377968457,0.05103893240649763,0.754580581200517,-0.3970697958609846,104
71,-0.416233936494948,-0.1423282181031257,0.25290982580501475,-0.01597505678639918,103
72,0.03306808584602314,-0.23018120920118879,0.2935858329992072,0.07735426706861577,102
73,-0.5660012772752717,-0.49645728531273775,0.8766086027830943,0.05068874596718654,101
74,-0.15414109012937485,-0.1944060221045247,0.23935115674028395,-0.5692846196410368,100
75,0.22027726182144772,-0.48966452826909135,0.07664712796336016,-0.11041544402061404,99
76,0.07050992104112402,0.09179547466845848,0.5783178833588624,-0.12263714119211612,98
77,-0.5285594420801975,0.361241504067037,0.7274632430710554,-0.4759552957860219,97
78,0.22027726182144772,-0.014624385682276574,0.40205518551720776,-0.602616521017817,96
79,-0.6783267828605211,0.06688869884164514,0.0224124517042828,-0.28929664807604255,95
80,-0.4911176068851231,0.07956851198984552,0.26646849486974555,-0.5970612041216913,94
81,0.14539359143127256,0.014810894840246136,0.008853782639551994,0.40289583718186717,93
82,0.22027726182144772,-0.06715504015326298,-0.4792583036912194,0.009579400935804889,92
83,-0.3413502661047728,-0.020511441786748165,0.971519286236364,-0.2381877326316344,91
84,-0.6783267828605211,-0.10157167584116485,0.1715578114164758,0.44622730897169915,90
85,0.4074864377968457,0.23353767164618786,-0.11317423894302525,-0.16041329608579702,89
86,-0.22902476051955,-0.12828985354624545,0.38849651645247696,0.04957768258796137,88
87,0.5572537785771694,0.03835911925829725,0.10376446609282178,0.6651067946792588,87
88,0.07050992104112402,-0.14187536763353828,0.09020579702809096,0.583999167995746,86
89,-0.37879210129987373,0.13074061505206971,0.22579248767555316,-0.7481658236964401,85
90,0.6321374489673446,-0.33026116297778246,0.157999142351745,-0.12485926795056645,84
91,0.8942302953329176,-0.07621204954484645,0.4427311927114002,0.8062118438409812,83
92,-0.041815584544125414,0.13934477397406575,-0.08605690081356364,-0.09041630319456107,82
93,-0.4911176068851231,0.519739168419171,0.7003459049414397,-0.9881555136093032,81
94,-0.041815584544125414,0.09632397936425022,0.5376418761645159,0.48400346386538,80
95,0.14539359143127256,-0.16678214346035164,0.605435221488324,0.28623418236312376,79
96,-0.603443112470346,0.26025584935126844,0.2935858329992072,-0.26263112697461327,78
97,0.3700446026017714,0.3911296350591471,-0.12673290800775605,0.9095407381089974,77
98,-0.004373749349051137,0.1570059422875629,-0.24876092959048746,0.6951055059183636,76
99,0.10795175623619829,0.046963278180293305,-0.08605690081356364,0.2729014218124217,75
100,1.156323141698491,0.0786628110506707,-0.7639903540507205,-0.3159621691774718,74
101,0.03306808584602314,0.012999492961978866,0.09020579702809096,0.41400647097414406,73
102,-0.041815584544125414,0.02024510047521269,-0.3165542749142956,-0.49928762674977567,72
103,-0.15414109012937485,0.14613753101771218,-0.7368730159212589,0.540667696205914,71
104,0.48237010818702086,0.11081519439071787,0.1986751495459374,0.3617864921505108,70
105,-0.15414109012937485,0.45860435502627095,0.14444047328701418,0.7839905762564526,69
106,-0.07925741973919968,0.13209916646083195,0.456289861776131,0.3606754287712856,68
107,0.2951609322115963,0.4074322519639644,-0.18096758426683343,-0.43040169723776484,67
108,-0.07925741973919968,0.1416090263220028,-0.23520226052575663,-0.28263026780066625,66
109,-0.2664665957146243,0.4065265510247896,-0.18096758426683343,-0.26374219035383845,65
110,0.03306808584602314,0.2715771110907066,0.1986751495459374,0.4540047526262753,64
111,-0.15414109012937485,0.33135337307492685,-0.46569963462633446,0.22290356974723877,63
112,0.6695792841624189,0.47626552333976807,0.04952978983389855,0.47622602021080385,62
113,-0.7157686180555954,0.6551414588228414,-0.27587826771994906,-0.7614985842471673,61
114,0.33260276740669714,0.4010923453899054,0.21223381861082236,-0.3604047043465036,60
115,0.8942302953329176,0.5260790749933124,-0.05893956268410203,0.12401892899609798,59
116,0.7070211193574931,0.3191264103963963,-0.3165542749142956,0.4284502949040712,58
117,-0.30390843090969855,0.6338574867527274,-0.6284036634032583,0.22734782326413944,57
118,0.18283542662637345,0.6714440757276587,0.6325525596177856,0.41511753435336923,56
119,-0.22902476051955,0.727597533955262,-0.6419623324679891,0.09068702761931775,55
120,-0.22902476051955,0.7525043097820754,0.5376418761645159,0.6951055059183636,54
121,0.3700446026017714,0.8553013663761111,-0.5470516490148735,0.43400561180019703,53
122,0.5572537785771694,0.4626800092523929,-0.12673290800775605,0.6484408439908561,52
123,0.5198119433820951,0.7633727210519261,-0.1674089152021026,0.46511538641852695,51
124,-0.3413502661047728,0.6949923001457098,-0.8182250303097979,0.4440051822132488,50
125,0.6321374489673446,0.8625469738894274,0.3342618401933996,1.070644928096798,49
126,-0.041815584544125414,0.7602027677648966,-0.6555210015328741,1.0362019633407926,48
127,0.6321374489673446,1.0183275354240369,-0.08605690081356364,0.7995454635656302,47
128,0.3700446026017714,0.9662497314226379,-0.27587826771994906,0.23956952043561625,46
129,0.44492827299192,0.8539428149674313,-0.1538502461373718,0.2251256965056891,45
130,0.5946956137722703,0.8643583757676946,0.0224124517042828,0.6628846679208085,44
131,0.744462954552594,1.3412099202328591,0.4427311927114002,0.35845330201283526,43
132,0.6321374489673446,0.898322160986009,-1.1978677641225686,0.8595428860438397,42
133,-0.22902476051955,1.1351629565750354,-0.28943693678467985,0.6017761820633486,41
134,0.10795175623619829,1.124747395774772,-0.41146495836741126,0.4351166751794222,40
135,0.8567884601378434,1.0944064143130745,-0.6148449943385275,0.8995411676959709,39
136,0.48237010818702086,1.3892120700080537,-0.8995770446981827,0.2140150627134122,38
137,0.48237010818702086,1.2429413683345327,-0.8046663612449129,0.8417658719762118,37
138,0.931672130527992,1.357512537137594,-0.46569963462633446,0.5217796187590862,36
139,0.14539359143127256,1.4729894068799125,-0.30299560584941065,0.7639914354303744,35
140,0.9691139657230663,1.5680880054912094,-0.4792583036912194,1.3195231250434625,34
141,1.1188813065034167,1.5137459491418734,-0.6419623324679891,0.8639871395607404,33
142,0.8193466249427426,1.5631066503258302,-0.6555210015328741,0.3406762879452074,32
143,0.6695792841624189,2.2840445978932546,-0.8860183756334519,0.805100780461756,31
144,0.5198119433820951,1.846138193811784,-0.5063756418206811,1.6561753289489907,30
145,1.3060904824788147,1.9321797830314973,-0.7911076921801821,0.4751149568315787,29
146,1.4558578232591382,1.7528509970788366,-0.018263555489909617,0.5417787595851392,28
147,1.3060904824788147,1.7773049224359803,-1.1978677641225686,1.3828537376593726,27
148,1.0065558009181672,2.0970173539576904,0.09020579702809096,1.3006350475966346,26
149,1.1937649768935652,2.4099370284357544,-0.5877276562090659,0.4628932596600766,25
150,0.5572537785771694,2.173096232846728,0.13088180422228338,0.9417615761065777,24
151,0.6321374489673446,2.3555949720865006,-0.5334929799501427,1.3250784419395882,23
152,0.33260276740669714,2.6635332913991854,-0.6284036634032583,1.6083996036422834,22
153,0.4074864377968457,2.217928429334893,-0.18096758426683343,0.6717731749546099,21
154,1.0814394713083157,2.2591378220664415,-0.8317836993745287,1.013980695756264,20
155,1.4184159880640639,2.8333522174907575,-1.170750425993107,0.06846576003478919,19
156,1.1188813065034167,2.7491220301493935,-1.2114264331872995,1.600622159987682,18
157,1.343532317673889,2.8799958158572725,-1.1436330878634913,0.931762005693526,17
158,1.0814394713083157,3.566517127736795,-1.1165157497340297,0.9339841324519763,16
159,1.6056251640394619,3.127252172246562,-1.0351637353456449,1.3428554560072161,15
160,1.5307414936493133,3.5968581091984926,-1.2792197785109536,0.9284288155558504,14
161,1.7553925048197856,3.264465864528582,-0.08605690081356364,1.7261723218402518,13
162,0.5946956137722703,3.5846311465198797,-1.0758397425398374,1.3195231250434625,12
163,1.8302761752099608,3.614066427042402,-1.1571917569283763,1.0806444985098498,11
164,1.0814394713083157,3.773469792333711,-1.0487224044103756,1.1728627589856142,10
165,1.4558578232591382,3.6810882965399387,-1.4690411454173389,2.5616919830183345,9
166,1.0814394713083157,3.7413174089937464,-1.9571532317481104,1.2695252729782793,8
167,1.5681833288443876,4.185110869179689,-1.4554824763526082,1.4261852094491794,7
168,1.343532317673889,4.27024675746031,-1.2656611094462227,2.059491335608105,6
169,2.354461867941107,4.385270776732958,-1.0487224044103756,1.9506071244439374,5
170,2.1672526919656825,4.558712506581148,-2.363913303690497,1.9683841385115655,4
171,1.7928343400148865,4.854876713684889,-1.6995385195180708,3.0372271093271346,3
172,2.354461867941107,4.642036992983419,-1.2792197785109536,1.9439407441685865,2
173,2.766322055087004,4.858952367911093,-1.9571532317481104,2.5739136801898113,1
174,2.504229208721431,4.970806433896713,-1.6995385195180708,1.7539489063209064,0
1,-0.6783267828605211,-0.19214176975667002,1.3104860128549425,-0.06708397223080732,282
2,-0.7532104532506697,-0.2845232655505248,0.5376418761645159,0.2517912176071183,281
3,-0.19158292532444912,-0.3737348080572678,0.4969658689703234,-1.1803694782154337,280
4,-0.865535958835919,-0.14142251716395088,0.8901672718479792,-0.7314998730080626,279
5,-0.22902476051955,-0.29584452728996297,0.9850779553010949,0.0829095839647416,278
6,-0.2664665957146243,-0.16406504064282718,0.4427311927114002,-1.139260133184052,277
7,-0.45367577169002227,-0.5132127526871425,1.3240446819196732,-0.733721999766513,276
8,-0.30390843090969855,-0.5761589679583922,0.9308432790421716,-0.5615071759864354,275
9,-0.37879210129987373,-0.7043156508488287,0.456289861776131,-0.620393535085445,274
10,-0.30390843090969855,-0.296297377759468,0.7274632430710554,-0.9081589503050155,273
11,-1.4271634867621663,-0.05221097465720793,0.6732285668119781,-0.5859505703294143,272
12,-0.8280941236408448,-0.15681943312959334,0.04952978983389855,-0.4226242535831634,271
13,-0.90297779403102,-0.2736548542805917,-0.23520226052575663,-0.3204064226943724,270
14,-1.277396145981816,-0.4715505094860068,0.21223381861082236,-0.10930438064138888,269
15,-0.30390843090969855,-0.35924359303080017,0.7816979193299786,-0.21596646504710582,268
16,-0.7906522884457705,-0.4724562104251816,0.5512005452294008,0.0006908939020035648,267
17,-0.2664665957146243,-0.47290906089476903,0.14444047328701418,-0.4537340282015186,266
18,-0.15414109012937485,-0.5969900895590012,1.0799886387543647,-0.5903948238463402,265
19,-0.19158292532444912,-0.5132127526871425,0.37493784738774616,-0.5537297323318593,264
20,-0.2664665957146243,-0.6314067252469031,0.8359325955889019,-0.7303888096288375,263
21,-0.5285594420801975,-0.577064668897567,0.22579248767555316,-1.050375062845963,262
22,-0.3413502661047728,-0.23833251765359742,0.035971120769167746,-0.0870831130568603,261
23,-0.2664665957146243,-0.30761863949890617,0.971519286236364,-0.5103982605420526,260
24,-0.30390843090969855,-0.2138785922963715,0.605435221488324,-0.4570672183391941,259
25,-0.6783267828605211,-0.3669420510136214,0.5105245380350543,-0.14708053553509504,258
26,-0.37879210129987373,-0.5743475660801249,0.456289861776131,-0.8337177038968536,257
27,-0.07925741973919968,-0.3977358829449063,0.7410219121357862,0.15179551347675238,256
28,-0.45367577169002227,-0.45434219164209705,0.11732313515755258,-0.9726006263001257,255
29,0.14539359143127256,-0.3058072376206389,0.822373926524171,-0.09819374684913722,254
30,-0.19158292532444912,-0.43939812614595963,0.3207031711286688,0.17512784444050614,253
31,-0.3413502661047728,-0.38460321932711855,0.307144502063938,-0.44040126765079135,252
32,-0.6408849476654468,-0.63502952900352,0.157999142351745,-0.011530803269498518,251
33,0.07050992104112402,-0.0417954138569446,0.605435221488324,-0.6426148026699483,250
34,-0.7532104532506697,-0.08526905893634755,0.37493784738774616,-0.46262253523531993,249
35,-0.041815584544125414,-0.10338307771951448,0.5105245380350543,-0.05152908492162974,248
36,-0.90297779403102,-0.6703518656305143,0.23935115674028395,-0.7970526123823979,247
37,-0.603443112470346,-0.5802346221845965,0.6461112286825164,-1.025931668502984,246
38,-1.1276288052014922,-0.002850273473251015,-0.07249823174883284,-0.3481830071750268,245
39,-0.603443112470346,-0.28180616273300035,0.5376418761645159,0.32289927387757944,244
40,-0.90297779403102,-0.27229630287191187,0.11732313515755258,-0.7826087884524455,243
41,0.10795175623619829,-0.3298083125082774,0.6596698977472472,-0.4859548661990737,242
42,-0.6408849476654468,-0.26550354582826546,-0.357230282108488,-0.8514947179644815,241
43,-0.603443112470346,-0.418567004545433,0.2800271639344764,0.01180152769425522,240
44,-0.5285594420801975,-0.7319395294930842,-0.23520226052575663,-0.37818171841413156,239
45,0.10795175623619829,-0.5127599022175551,-0.22164359146102583,-0.09597162009068688,238
46,-0.45367577169002227,-0.29675022822905545,0.5512005452294008,-0.987044450230078,237
47,-0.416233936494948,-0.1387054143465088,0.6732285668119781,-0.45151190144306824,236
48,-0.37879210129987373,-0.4606820982161561,0.38849651645247696,-0.16930180311959833,235
49,-0.6783267828605211,-0.3338839667343994,1.052871300624903,0.6395523369570548,234
50,-0.9778614644211685,-0.7966971466426835,1.1477819840780186,-0.5148425140589532,233
51,-1.0527451348113437,-0.555780696827453,0.1851164804812066,-0.23263241573550855,232
52,-0.2664665957146243,-0.6440865383950211,0.5376418761645159,-0.8614942883775081,231
53,-0.45367577169002227,-0.22384130262712978,-0.38434762023794966,-0.4226242535831634,230
54,-0.416233936494948,-0.5462708369662821,0.035971120769167746,-0.33151705648662405,229
55,-0.30390843090969855,-0.5123070517479676,0.8901672718479792,-0.8648274785151835,228
56,-0.7157686180555954,-0.4955515843736453,0.2935858329992072,0.39734052028574135,227
57,-0.45367577169002227,-0.19893452680031642,-0.140291577072641,0.4006737104234168,226
58,0.03306808584602314,-0.43260536910231323,-0.03182222455464042,-0.5548407957110845,225
59,-0.5660012772752717,-0.4036229390493779,0.13088180422228338,-0.021530373682525007,224
60,-0.11669925493430057,-0.13825256387692136,-0.07249823174883284,-1.1059282318072718,223
61,-0.2664665957146243,-0.5625734538710994,0.21223381861082236,-0.14041415525971876,222
62,-1.1650706403965931,-0.29358027494202593,0.5512005452294008,-0.030418880716326334,221
63,0.4074864377968457,-0.33343111626489436,0.07664712796336016,-0.7637207110056177,220
64,-0.6783267828605211,-0.10655303100654398,-0.20808492239629503,-1.2125903162129887,219
65,-0.603443112470346,-0.28497611602002987,0.13088180422228338,-0.05041802154240457,218
66,-1.0153032996162428,-0.2795419103851457,0.6867872358767089,0.12401892899609798,217
67,-0.19158292532444912,-0.1839904613042614,1.0799886387543647,-1.1014839782903711,216
68,-0.6408849476654468,-0.6377466318209621,0.26646849486974555,-0.17152392987804868,215
69,0.2951609322115963,-0.37509335946603,0.37493784738774616,-0.3004072818682942,214
70,-0.004373749349051137,-0.5267982667744353,0.10376446609282178,0.2917894992592496,213
71,0.03306808584602314,-0.2369739662448352,0.42917252364666936,-0.6981679716312571,212
72,-0.416233936494948,-0.10791158241522385,0.5647592142941316,-0.31707323255669695,211
73,-1.1276288052014922,-0.4294354158152837,0.9579606171716332,-0.42706850710008937,210
74,-0.865535958835919,-0.5494407902533116,0.1715578114164758,-1.0170431614691828,209
75,-0.37879210129987373,-0.10111882537157743,0.2800271639344764,-0.6603918167375762,208
76,0.18283542662637345,-0.3465637798825998,0.307144502063938,0.04735555582948578,207
77,0.10795175623619829,-0.17266919956482324,0.4834071999055926,-0.0315299440955515,206
78,-0.041815584544125414,-0.14142251716395088,0.8766086027830943,-0.7248334927326864,205
79,-0.7532104532506697,-0.3379596209606037,0.456289861776131,-0.7448326335587646,204
80,-0.30390843090969855,-0.1559137321905009,1.120664645948557,-1.2914758161380513,203
81,-0.9404196292260942,-0.12376134885045373,0.7410219121357862,-0.055973338438530404,202
82,-0.8280941236408448,-0.28090046179382555,-0.357230282108488,-0.55817398584876,201
83,-0.19158292532444912,-0.13055410589410013,0.2935858329992072,-0.4170689366870376,200
84,-0.22902476051955,-0.4353224719198377,0.7952565883947094,-0.3770706550349064,199
85,-0.3413502661047728,-0.40815144374516965,0.10376446609282178,-0.5426190985396077,198
86,-0.865535958835919,-0.4194727054846078,0.5376418761645159,0.5728885342034691,197
87,-0.30390843090969855,-0.6119341550550563,0.42917252364666936,-0.6037275843970422,196
88,-0.6783267828605211,-0.2895046207158216,0.42917252364666936,-0.7170560490781102,195
89,-0.2664665957146243,-0.11244008711101558,0.605435221488324,-0.36373789448417915,194
90,0.03306808584602314,-0.2401439195318647,0.8630499337183635,-0.17930137353265008,193
91,0.48237010818702086,-0.20255733055693334,0.6461112286825164,-0.3837370353102574,192
92,-0.4911176068851231,-0.2618807420716486,0.1851164804812066,-0.5037318802666763,191
93,-0.416233936494948,-0.4104156960930243,0.5512005452294008,0.3117886400853278,190
94,-0.6408849476654468,-0.23244546154904347,-0.03182222455464042,-0.2137443382886555,189
95,0.07050992104112402,-0.18036765754764447,0.2800271639344764,0.6162200059933011,188
96,-0.45367577169002227,-0.30988289184684326,-0.30299560584941065,-0.34484981703735135,187
97,-0.6408849476654468,-0.11742144227639473,0.6189938905530548,-0.8159406898292509,186
98,-0.37879210129987373,-0.5385723789834609,0.2800271639344764,0.12179680223764766,185
99,0.14539359143127256,-0.4751733132426237,-0.38434762023794966,-0.0870831130568603,184
100,-0.416233936494948,0.007565287327012311,-0.018263555489909617,-0.5092871971628274,183
101,-0.041815584544125414,-0.35924359303080017,0.157999142351745,-0.2504094298031112,182
102,-0.5660012772752717,-0.4774375655904784,0.6325525596177856,-0.07708354264383381,181
103,-0.90297779403102,-0.2052744333744578,0.9850779553010949,-0.28040814104221595,180
104,0.03306808584602314,-0.8270381281043812,0.5783178833588624,-0.19041200732490174,179
105,0.03306808584602314,-0.33116686391695727,0.07664712796336016,-0.2259660354601323,178
106,-0.22902476051955,-0.2890517702462342,0.8359325955889019,-0.8203849433461516,177
107,-0.07925741973919968,-0.0843633579972551,0.5105245380350543,-0.7948304856239475,176
108,-0.19158292532444912,-0.12919555448542028,-0.09961556987829445,-0.19930051435870308,175
109,-0.041815584544125414,-0.20889723713107472,0.3207031711286688,0.23290314016026525,174
110,-1.0153032996162428,-0.03228555399577372,-0.28943693678467985,-0.3648489578634043,173
111,0.18283542662637345,-0.37192340617891817,-0.7504316849859897,0.21512612609263734,172
112,-0.30390843090969855,-0.3741876585268552,0.25290982580501475,0.17846103457818163,171
113,0.33260276740669714,-0.20029307820907866,-0.22164359146102583,-0.43373488737544036,170
114,-0.19158292532444912,-0.1654235920515894,0.37493784738774616,-0.27596388752531525,169
115,-1.277396145981816,-0.17040494721696856,0.2935858329992072,-0.5737288731579375,168
116,-0.07925741973919968,-0.5652905566885414,-0.08605690081356364,0.2917894992592496,167
117,-0.2664665957146243,0.15428883947012081,0.5376418761645159,0.5817770412372957,166
118,0.22027726182144772,-0.27003205052397483,-0.18096758426683343,0.2106818725757367,165
119,-0.416233936494948,-0.4262654625282542,-0.5741689871443351,-0.1393030918804936,164
120,0.14539359143127256,-0.0843633579972551,0.38849651645247696,-0.9237138376141931,163
121,-0.45367577169002227,-0.6291424728989661,-0.43858229649687286,0.2729014218124217,162
122,-0.45367577169002227,0.045151876301943665,0.3478205092581304,-0.879271302445136,161
123,-0.4911176068851231,0.024320754701417015,0.307144502063938,0.2684571682954958,160
124,0.22027726182144772,0.05330318475435231,0.157999142351745,0.008468337556579723,159
125,-0.5660012772752717,-0.060362283109616575,-0.018263555489909617,0.43067242166252157,158
126,-0.6783267828605211,0.09904108218169232,-0.38434762023794966,0.05735512624253753,157
127,0.2951609322115963,-0.08572190940593497,0.40205518551720776,-1.0081546544353814,156
128,-0.45367577169002227,-0.5738947156105375,0.38849651645247696,0.14068487968450075,155
129,-0.603443112470346,-0.19712312492204917,-0.140291577072641,0.45511581600550044,154
130,-0.22902476051955,-0.03953116150900755,-0.27587826771994906,-0.12708139470901678,153
131,-0.37879210129987373,-0.00783162863863016,-0.4928169727559502,-0.4392902042715662,152
132,-0.416233936494948,-0.017341488499718664,-0.46569963462633446,-0.44706764792614234,151
133,-0.45367577169002227,-0.12511990025921596,0.41561385458193856,-0.968156372783225,150
134,-0.15414109012937485,-0.4751733132426237,-0.28943693678467985,-0.438179140892341,149
135,0.03306808584602314,0.03926482019747207,0.1715578114164758,-0.7603875208679421,148
136,-0.30390843090969855,-0.33931817236936596,0.1986751495459374,0.021801098107306974,147
137,-0.3413502661047728,-0.17493345191276027,0.1986751495459374,0.23290314016026525,146
138,-0.416233936494948,-0.1618007882949725,0.7816979193299786,-0.34484981703735135,145
139,-0.3413502661047728,0.17240285825320537,-0.03182222455464042,0.3340099076698564,144
140,-0.22902476051955,-0.46339920103359816,0.3613791783228612,-0.44595658454691717,143
141,-0.603443112470346,-0.3615078453786548,0.09020579702809096,0.3673418090466366,142
142,0.44492827299192,-0.08255195611890546,0.5783178833588624,-0.0315299440955515,141
143,-0.22902476051955,-0.1368940124682415,-0.23520226052575663,-0.32929492972817376,140
144,0.10795175623619829,-0.41992555595419523,-0.018263555489909617,0.2795678020877727,139
145,-0.07925741973919968,-0.3433938265955703,-0.24876092959048746,0.3084554499476523,138
146,-0.5660012772752717,-0.24331387281889422,-0.08605690081356364,-0.37151533813878057,137
147,-0.603443112470346,-0.31033574231643063,-0.5199343108854119,0.13290743602992458,136
148,0.5946956137722703,-0.10564733006736916,0.008853782639551994,-0.35818257758805333,135
149,-0.11669925493430057,-0.22112419980960532,-0.23520226052575663,0.3462316048413332,134
150,-0.6783267828605211,-0.37464050899644263,-0.5334929799501427,-0.544841225298058,133
151,-0.30390843090969855,0.15745879275715033,0.7816979193299786,-0.2515204931823364,132
152,0.5198119433820951,-0.19621742398287434,0.3207031711286688,-0.5792841900540634,131
153,0.22027726182144772,0.18508267140140575,0.23935115674028395,-0.2870745213175922,130
154,0.257719097016522,-0.2863346674287921,-0.26231959865521826,0.21512612609263734,129
155,-0.07925741973919968,0.2163293538022781,-0.5877276562090659,-0.14596947215586986,128
156,0.18283542662637345,-0.04994672230935325,-0.6419623324679891,0.3328988442906312,127
157,-0.19158292532444912,-0.20029307820907866,0.13088180422228338,0.5128911117252596,126
158,-0.19158292532444912,-0.0707778439098799,-0.37078895117321886,-0.21818859180555614,125
159,0.18283542662637345,0.11760795143436428,0.035971120769167746,-0.2137443382886555,124
160,0.2951609322115963,-0.33705392002151124,0.04952978983389855,0.4440051822132488,123
161,-0.30390843090969855,-0.16361219017332213,-0.38434762023794966,-0.2592979368369378,122
162,0.10795175623619829,-0.13825256387692136,-0.12673290800775605,0.5362234426890133,121
163,0.257719097016522,0.11896650284312651,-0.004704886425178812,0.02957854176188313,120
164,0.3700446026017714,-0.005114525821188068,-0.45214096556160366,-0.43040169723776484,119
165,0.07050992104112402,0.05737883898055664,0.11732313515755258,-0.5903948238463402,118
166,0.07050992104112402,0.05013323146732281,-0.8182250303097979,0.7439922946043214,117
167,-0.2664665957146243,0.11307944673857255,-0.28943693678467985,-0.24263198614853504,116
168,0.07050992104112402,-0.4067928923364074,0.035971120769167746,0.1351295627883749,115
169,-0.5285594420801975,0.2887854289346987,-1.0622810734751065,-0.15819116932734667,114
